source,condition,architecture,prompt_level,conversation_no,topic,topic_key,n_words,n_bins,n_microchunks,route_representation,n_sampled_word_occurrences,n_unique_sampled_words,sampled_unique_coverage,sampled_overlap_rate,status,topic_pool_size,nearest_sibling_no,nearest_sibling_similarity
LLM,C2-P0,C2,P0,4341,Capital Punishment,capital punishment,684,8,8,landmarks,160,160,0.23391812865497075,0.0,eligible,2,4133,0.42591248053768427
LLM,C2-P0,C2,P0,4345,News Media,news media,608,8,8,landmarks,160,160,0.2631578947368421,0.0,eligible,4,4082,0.4634181688183985
LLM,C2-P0,C2,P0,4353,Family Finance,family finance,587,8,8,landmarks,160,160,0.272572402044293,0.0,eligible,5,4688,0.4080041232672501
LLM,C2-P0,C2,P0,4356,Buying A Car,buying a car,533,8,8,landmarks,160,160,0.300187617260788,0.0,eligible,2,4339,0.3400359567882375
LLM,C2-P0,C2,P0,4358,Recycling,recycling,700,8,8,landmarks,160,160,0.22857142857142856,0.0,eligible,3,4329,0.5839839819494401
LLM,C2-P0,C2,P0,4360,Social Change,social change,586,8,8,landmarks,160,160,0.27303754266211605,0.0,singleton_topic,1,,
LLM,C2-P0,C2,P0,4362,Public Education,public education,633,8,8,landmarks,160,160,0.2527646129541864,0.0,singleton_topic,1,,
LLM,C2-P0,C2,P0,4372,Taxes,taxes,621,8,8,landmarks,160,160,0.2576489533011272,0.0,eligible,2,4333,0.38128127045251026
LLM,C2-P0,C2,P0,4379,Family Finance,family finance,575,8,8,landmarks,160,160,0.2782608695652174,0.0,eligible,5,4688,0.423287539558169
LLM,C2-P0,C2,P0,4382,Air Pollution,air pollution,653,8,8,landmarks,160,160,0.2450229709035222,0.0,singleton_topic,1,,
LLM,C2-P0,C2,P0,4611,News Media,news media,663,8,8,landmarks,160,160,0.24132730015082957,0.0,eligible,4,4177,0.43236554532866567
LLM,C2-P0,C2,P0,4617,Trial By Jury,trial by jury,722,8,8,landmarks,160,160,0.22160664819944598,0.0,eligible,6,4152,0.511817930265611
LLM,C2-P0,C2,P0,4619,Care Of The Elderly,care of the elderly,507,8,8,landmarks,160,160,0.3155818540433925,0.0,eligible,5,3902,0.43163240005591663
LLM,C2-P0,C2,P0,4628,Job Benefits,job benefits,633,8,8,landmarks,160,160,0.2527646129541864,0.0,eligible,5,4060,0.4919479008678934
LLM,C2-P0,C2,P0,4646,Care Of The Elderly,care of the elderly,517,8,8,landmarks,160,160,0.30947775628626695,0.0,eligible,5,3902,0.3954954299540461
LLM,C2-P0,C2,P0,4688,Family Finance,family finance,626,8,8,landmarks,160,160,0.25559105431309903,0.0,eligible,5,4379,0.423287539558169
LLM,C2-P0,C2,P0,4877,Child Care,child care,599,8,8,landmarks,160,160,0.2671118530884808,0.0,eligible,2,4325,0.37432585984274713
LLM,C3-P0,C3,P0,2095,Weather Climate,weather climate,325,8,8,landmarks,160,160,0.49230769230769234,0.0,singleton_topic,1,,
LLM,C3-P0,C3,P0,2451,Soviet Union,soviet union,268,8,8,landmarks,160,160,0.5970149253731343,0.0,singleton_topic,1,,
LLM,C3-P0,C3,P0,3389,Football,football,243,8,8,landmarks,160,160,0.6584362139917695,0.0,singleton_topic,1,,
LLM,C3-P0,C3,P0,3902,Care Of The Elderly,care of the elderly,297,8,8,landmarks,160,160,0.5387205387205387,0.0,eligible,5,4646,0.4142454005829599
LLM,C3-P0,C3,P0,4036,Trial By Jury,trial by jury,319,8,8,landmarks,160,160,0.5015673981191222,0.0,eligible,6,4148,0.5065340623547432
LLM,C3-P0,C3,P0,4048,Drug Testing,drug testing,526,8,8,landmarks,160,160,0.3041825095057034,0.0,eligible,2,4330,0.3465545208557429
LLM,C3-P0,C3,P0,4060,Job Benefits,job benefits,548,8,8,landmarks,160,160,0.291970802919708,0.0,eligible,5,4109,0.3862321659864927
LLM,C3-P0,C3,P0,4082,News Media,news media,486,8,8,landmarks,160,160,0.3292181069958848,0.0,eligible,4,4177,0.4491180563593081
LLM,C3-P0,C3,P0,4096,Recycling,recycling,569,8,8,landmarks,160,160,0.281195079086116,0.0,eligible,3,4358,0.5777024051950215
LLM,C3-P0,C3,P0,4103,Family Finance,family finance,235,8,8,landmarks,160,160,0.6808510638297872,0.0,eligible,5,4688,0.4363333355124913
LLM,C3-P0,C3,P0,4104,Family Finance,family finance,565,8,8,landmarks,160,160,0.2831858407079646,0.0,eligible,5,4353,0.4545525319117636
LLM,C3-P0,C3,P0,4108,Care Of The Elderly,care of the elderly,459,8,8,landmarks,160,160,0.3485838779956427,0.0,eligible,5,4619,0.4308986933180432
LLM,C3-P0,C3,P0,4109,Job Benefits,job benefits,327,8,8,landmarks,160,160,0.4892966360856269,0.0,eligible,5,4628,0.45989150658228084
LLM,C3-P0,C3,P0,4133,Capital Punishment,capital punishment,346,8,8,landmarks,160,160,0.4624277456647399,0.0,eligible,2,4341,0.4770444478337781
LLM,C3-P0,C3,P0,4148,Trial By Jury,trial by jury,221,8,8,landmarks,160,160,0.7239819004524887,0.0,eligible,6,4036,0.5065340623547432
LLM,C3-P0,C3,P0,4152,Trial By Jury,trial by jury,330,8,8,landmarks,160,160,0.48484848484848486,0.0,eligible,6,4148,0.4566802183038505
LLM,C3-P0,C3,P0,4166,Care Of The Elderly,care of the elderly,333,8,8,landmarks,160,160,0.4804804804804805,0.0,eligible,5,3902,0.3637310982559996
LLM,C3-P0,C3,P0,4168,Music,music,475,8,8,landmarks,160,160,0.3368421052631579,0.0,eligible,2,4312,0.34089030949865706
LLM,C3-P0,C3,P0,4171,Job Benefits,job benefits,707,8,8,landmarks,160,160,0.2263083451202263,0.0,eligible,5,4109,0.4329868350860602
LLM,C3-P0,C3,P0,4177,News Media,news media,519,8,8,landmarks,160,160,0.30828516377649323,0.0,eligible,4,4082,0.4491180563593081
LLM,C3-P0,C3,P0,4312,Music,music,467,8,8,landmarks,160,160,0.3426124197002141,0.0,eligible,2,4168,0.34089030949865706
LLM,C3-P0,C3,P0,4316,Crime,crime,243,8,8,landmarks,160,160,0.6584362139917695,0.0,eligible,4,4336,0.5590062413423594
LLM,C3-P0,C3,P0,4319,Job Benefits,job benefits,613,8,8,landmarks,160,160,0.26101141924959215,0.0,eligible,5,4109,0.44561116533806366
LLM,C3-P0,C3,P0,4320,Crime,crime,613,8,8,landmarks,160,160,0.26101141924959215,0.0,eligible,4,4316,0.42647163601927385
LLM,C3-P0,C3,P0,4321,Trial By Jury,trial by jury,545,8,8,landmarks,160,160,0.29357798165137616,0.0,eligible,6,4036,0.4404010438322382
LLM,C3-P0,C3,P0,4325,Child Care,child care,92,8,8,landmarks,160,92,1.0,0.42500000000000004,eligible,2,4877,0.32073621579650435
LLM,C3-P0,C3,P0,4327,Trial By Jury,trial by jury,339,8,8,landmarks,160,160,0.471976401179941,0.0,eligible,6,4036,0.42519894145937087
LLM,C3-P0,C3,P0,4329,Recycling,recycling,359,8,8,landmarks,160,160,0.4456824512534819,0.0,eligible,3,4358,0.4633563594814396
LLM,C3-P0,C3,P0,4330,Drug Testing,drug testing,618,8,8,landmarks,160,160,0.2588996763754045,0.0,eligible,2,4048,0.3465545208557429
LLM,C3-P0,C3,P0,4333,Taxes,taxes,230,8,8,landmarks,160,160,0.6956521739130435,0.0,eligible,2,4372,0.32410966890316106
LLM,C3-P0,C3,P0,4336,Crime,crime,310,8,8,landmarks,160,160,0.5161290322580645,0.0,eligible,4,4316,0.5590062413423594
LLM,C3-P0,C3,P0,4339,Buying A Car,buying a car,349,8,8,landmarks,160,160,0.4584527220630373,0.0,eligible,2,4356,0.30359421041657164
LLM,C3-P0,C3,P0,4340,Crime,crime,414,8,8,landmarks,160,160,0.3864734299516908,0.0,eligible,4,4316,0.5008136184428464
LLM,C3-P0,C3,P0,4341,Capital Punishment,capital punishment,321,8,8,landmarks,160,160,0.4984423676012461,0.0,eligible,2,4133,0.4770444478337781
LLM,C3-P0,C3,P0,4345,News Media,news media,354,8,8,landmarks,160,160,0.4519774011299435,0.0,eligible,4,4177,0.378781737597101
LLM,C3-P0,C3,P0,4353,Family Finance,family finance,361,8,8,landmarks,160,160,0.44321329639889195,0.0,eligible,5,4104,0.4545525319117636
LLM,C3-P0,C3,P0,4356,Buying A Car,buying a car,499,8,8,landmarks,160,160,0.32064128256513025,0.0,eligible,2,4339,0.30359421041657164
LLM,C3-P0,C3,P0,4358,Recycling,recycling,302,8,8,landmarks,160,160,0.5298013245033113,0.0,eligible,3,4096,0.5777024051950215
LLM,C3-P0,C3,P0,4360,Social Change,social change,540,8,8,landmarks,160,160,0.2962962962962963,0.0,singleton_topic,1,,
LLM,C3-P0,C3,P0,4362,Public Education,public education,279,8,8,landmarks,160,160,0.5734767025089605,0.0,singleton_topic,1,,
LLM,C3-P0,C3,P0,4372,Taxes,taxes,430,8,8,landmarks,160,160,0.37209302325581395,0.0,eligible,2,4333,0.32410966890316106
LLM,C3-P0,C3,P0,4379,Family Finance,family finance,263,8,8,landmarks,160,160,0.6083650190114068,0.0,eligible,5,4103,0.3737010327215555
LLM,C3-P0,C3,P0,4382,Air Pollution,air pollution,316,8,8,landmarks,160,160,0.5063291139240507,0.0,singleton_topic,1,,
LLM,C3-P0,C3,P0,4611,News Media,news media,542,8,8,landmarks,160,160,0.2952029520295203,0.0,eligible,4,4082,0.425851756378981
LLM,C3-P0,C3,P0,4617,Trial By Jury,trial by jury,226,8,8,landmarks,160,160,0.7079646017699115,0.0,eligible,6,4036,0.4617887771132654
LLM,C3-P0,C3,P0,4619,Care Of The Elderly,care of the elderly,330,8,8,landmarks,160,160,0.48484848484848486,0.0,eligible,5,4108,0.4308986933180432
LLM,C3-P0,C3,P0,4628,Job Benefits,job benefits,505,8,8,landmarks,160,160,0.31683168316831684,0.0,eligible,5,4109,0.45989150658228084
LLM,C3-P0,C3,P0,4646,Care Of The Elderly,care of the elderly,420,8,8,landmarks,160,160,0.38095238095238093,0.0,eligible,5,4108,0.41602811969956754
LLM,C3-P0,C3,P0,4688,Family Finance,family finance,298,8,8,landmarks,160,160,0.5369127516778524,0.0,eligible,5,4103,0.4363333355124913
LLM,C3-P0,C3,P0,4877,Child Care,child care,550,8,8,landmarks,160,160,0.2909090909090909,0.0,eligible,2,4325,0.32073621579650435
LLM,C4-P0,C4,P0,2095,Weather Climate,weather climate,282,8,8,landmarks,160,160,0.5673758865248227,0.0,singleton_topic,1,,
LLM,C4-P0,C4,P0,2451,Soviet Union,soviet union,692,8,8,landmarks,160,160,0.23121387283236994,0.0,singleton_topic,1,,
LLM,C4-P0,C4,P0,3389,Football,football,515,8,8,landmarks,160,160,0.3106796116504854,0.0,singleton_topic,1,,
LLM,C4-P0,C4,P0,3902,Care Of The Elderly,care of the elderly,426,8,8,landmarks,160,160,0.3755868544600939,0.0,eligible,5,4108,0.529413413395706
LLM,C4-P0,C4,P0,4036,Trial By Jury,trial by jury,643,8,8,landmarks,160,160,0.24883359253499224,0.0,eligible,6,4148,0.3876869199992732
LLM,C4-P0,C4,P0,4048,Drug Testing,drug testing,242,8,8,landmarks,160,160,0.6611570247933884,0.0,eligible,2,4330,0.29817919985578034
LLM,C4-P0,C4,P0,4060,Job Benefits,job benefits,659,8,8,landmarks,160,160,0.24279210925644917,0.0,eligible,5,4628,0.47890015645965633
LLM,C4-P0,C4,P0,4082,News Media,news media,620,8,8,landmarks,160,160,0.25806451612903225,0.0,eligible,4,4345,0.3840684683431358
LLM,C4-P0,C4,P0,4096,Recycling,recycling,195,8,8,landmarks,160,160,0.8205128205128205,0.0,eligible,3,4358,0.5485411492721155
LLM,C4-P0,C4,P0,4103,Family Finance,family finance,583,8,8,landmarks,160,160,0.274442538593482,0.0,eligible,5,4353,0.45322608739975867
LLM,C4-P0,C4,P0,4104,Family Finance,family finance,496,8,8,landmarks,160,160,0.3225806451612903,0.0,eligible,5,4353,0.4969507208596191
LLM,C4-P0,C4,P0,4108,Care Of The Elderly,care of the elderly,320,8,8,landmarks,160,160,0.5,0.0,eligible,5,3902,0.529413413395706
LLM,C4-P0,C4,P0,4109,Job Benefits,job benefits,622,8,8,landmarks,160,160,0.2572347266881029,0.0,eligible,5,4171,0.4225103793909003
LLM,C4-P0,C4,P0,4133,Capital Punishment,capital punishment,452,8,8,landmarks,160,160,0.35398230088495575,0.0,eligible,2,4341,0.5002074946373867
LLM,C4-P0,C4,P0,4148,Trial By Jury,trial by jury,280,8,8,landmarks,160,160,0.5714285714285714,0.0,eligible,6,4617,0.4942079869943343
LLM,C4-P0,C4,P0,4152,Trial By Jury,trial by jury,308,8,8,landmarks,160,160,0.5194805194805194,0.0,eligible,6,4617,0.4818251276085386
LLM,C4-P0,C4,P0,4166,Care Of The Elderly,care of the elderly,435,8,8,landmarks,160,160,0.367816091954023,0.0,eligible,5,4646,0.4513128204607709
LLM,C4-P0,C4,P0,4168,Music,music,251,8,8,landmarks,160,160,0.6374501992031872,0.0,eligible,2,4312,0.48539124576946246
LLM,C4-P0,C4,P0,4171,Job Benefits,job benefits,667,8,8,landmarks,160,160,0.239880059970015,0.0,eligible,5,4628,0.486121075786896
LLM,C4-P0,C4,P0,4177,News Media,news media,313,8,8,landmarks,160,160,0.5111821086261981,0.0,eligible,4,4611,0.44685993966273285
LLM,C4-P0,C4,P0,4312,Music,music,334,8,8,landmarks,160,160,0.47904191616766467,0.0,eligible,2,4168,0.48539124576946246
LLM,C4-P0,C4,P0,4316,Crime,crime,737,8,8,landmarks,160,160,0.21709633649932158,0.0,eligible,4,4340,0.4963519807377621
LLM,C4-P0,C4,P0,4319,Job Benefits,job benefits,191,8,8,landmarks,160,160,0.837696335078534,0.0,eligible,5,4628,0.3178125085548069
LLM,C4-P0,C4,P0,4320,Crime,crime,578,8,8,landmarks,160,160,0.2768166089965398,0.0,eligible,4,4316,0.4924860660848933
LLM,C4-P0,C4,P0,4321,Trial By Jury,trial by jury,326,8,8,landmarks,160,160,0.49079754601226994,0.0,eligible,6,4148,0.491796860373104
LLM,C4-P0,C4,P0,4325,Child Care,child care,679,8,8,landmarks,160,160,0.23564064801178203,0.0,eligible,2,4877,0.37377762244583235
LLM,C4-P0,C4,P0,4327,Trial By Jury,trial by jury,473,8,8,landmarks,160,160,0.3382663847780127,0.0,eligible,6,4148,0.41381236963543
LLM,C4-P0,C4,P0,4329,Recycling,recycling,219,8,8,landmarks,160,160,0.730593607305936,0.0,eligible,3,4096,0.44541838752810814
LLM,C4-P0,C4,P0,4330,Drug Testing,drug testing,910,8,8,landmarks,160,160,0.17582417582417584,0.0,eligible,2,4048,0.29817919985578034
LLM,C4-P0,C4,P0,4333,Taxes,taxes,351,8,8,landmarks,160,160,0.45584045584045585,0.0,eligible,2,4372,0.16425416333962994
LLM,C4-P0,C4,P0,4336,Crime,crime,360,8,8,landmarks,160,160,0.4444444444444444,0.0,eligible,4,4320,0.4427223554223948
LLM,C4-P0,C4,P0,4339,Buying A Car,buying a car,303,8,8,landmarks,160,160,0.528052805280528,0.0,eligible,2,4356,0.30765500657292355
LLM,C4-P0,C4,P0,4340,Crime,crime,712,8,8,landmarks,160,160,0.2247191011235955,0.0,eligible,4,4316,0.4963519807377621
LLM,C4-P0,C4,P0,4341,Capital Punishment,capital punishment,355,8,8,landmarks,160,160,0.4507042253521127,0.0,eligible,2,4133,0.5002074946373867
LLM,C4-P0,C4,P0,4345,News Media,news media,618,8,8,landmarks,160,160,0.2588996763754045,0.0,eligible,4,4082,0.3840684683431358
LLM,C4-P0,C4,P0,4353,Family Finance,family finance,612,8,8,landmarks,160,160,0.26143790849673204,0.0,eligible,5,4104,0.4969507208596191
LLM,C4-P0,C4,P0,4356,Buying A Car,buying a car,370,8,8,landmarks,160,160,0.43243243243243246,0.0,eligible,2,4339,0.30765500657292355
LLM,C4-P0,C4,P0,4358,Recycling,recycling,651,8,8,landmarks,160,160,0.2457757296466974,0.0,eligible,3,4096,0.5485411492721155
LLM,C4-P0,C4,P0,4360,Social Change,social change,249,8,8,landmarks,160,160,0.642570281124498,0.0,singleton_topic,1,,
LLM,C4-P0,C4,P0,4362,Public Education,public education,663,8,8,landmarks,160,160,0.24132730015082957,0.0,singleton_topic,1,,
LLM,C4-P0,C4,P0,4372,Taxes,taxes,244,8,8,landmarks,160,160,0.6557377049180327,0.0,eligible,2,4333,0.16425416333962994
LLM,C4-P0,C4,P0,4379,Family Finance,family finance,645,8,8,landmarks,160,160,0.24806201550387597,0.0,eligible,5,4353,0.4710975058899216
LLM,C4-P0,C4,P0,4382,Air Pollution,air pollution,668,8,8,landmarks,160,160,0.23952095808383234,0.0,singleton_topic,1,,
LLM,C4-P0,C4,P0,4611,News Media,news media,495,8,8,landmarks,160,160,0.32323232323232326,0.0,eligible,4,4177,0.44685993966273285
LLM,C4-P0,C4,P0,4617,Trial By Jury,trial by jury,253,8,8,landmarks,160,160,0.6324110671936759,0.0,eligible,6,4148,0.4942079869943343
LLM,C4-P0,C4,P0,4619,Care Of The Elderly,care of the elderly,620,8,8,landmarks,160,160,0.25806451612903225,0.0,eligible,5,3902,0.39612529634874905
LLM,C4-P0,C4,P0,4628,Job Benefits,job benefits,720,8,8,landmarks,160,160,0.2222222222222222,0.0,eligible,5,4171,0.486121075786896
LLM,C4-P0,C4,P0,4646,Care Of The Elderly,care of the elderly,398,8,8,landmarks,160,160,0.4020100502512563,0.0,eligible,5,3902,0.5074718446181554
LLM,C4-P0,C4,P0,4688,Family Finance,family finance,301,8,8,landmarks,160,160,0.53156146179402,0.0,eligible,5,4104,0.3988978591940029
LLM,C4-P0,C4,P0,4877,Child Care,child care,577,8,8,landmarks,160,160,0.2772963604852686,0.0,eligible,2,4325,0.37377762244583235
LLM,C1-P1,C1,P1,2095,Weather Climate,weather climate,306,8,8,landmarks,160,160,0.5228758169934641,0.0,singleton_topic,1,,
LLM,C1-P1,C1,P1,2451,Soviet Union,soviet union,295,8,8,landmarks,160,160,0.5423728813559322,0.0,singleton_topic,1,,
LLM,C1-P1,C1,P1,3389,Football,football,190,8,8,landmarks,160,160,0.8421052631578947,0.0,singleton_topic,1,,
LLM,C1-P1,C1,P1,3902,Care Of The Elderly,care of the elderly,232,8,8,landmarks,160,160,0.6896551724137931,0.0,eligible,5,4166,0.37867563752110933
LLM,C1-P1,C1,P1,4036,Trial By Jury,trial by jury,376,8,8,landmarks,160,160,0.425531914893617,0.0,eligible,6,4321,0.47655947075776617
LLM,C1-P1,C1,P1,4048,Drug Testing,drug testing,202,8,8,landmarks,160,160,0.7920792079207921,0.0,eligible,2,4330,0.39830402296101386
LLM,C1-P1,C1,P1,4060,Job Benefits,job benefits,557,8,8,landmarks,160,160,0.2872531418312388,0.0,eligible,5,4319,0.4709768297178428
LLM,C1-P1,C1,P1,4082,News Media,news media,358,8,8,landmarks,160,160,0.44692737430167595,0.0,eligible,4,4345,0.5346923205402156
LLM,C1-P1,C1,P1,4096,Recycling,recycling,204,8,8,landmarks,160,160,0.7843137254901961,0.0,eligible,3,4329,0.5680679612408668
LLM,C1-P1,C1,P1,4103,Family Finance,family finance,341,8,8,landmarks,160,160,0.46920821114369504,0.0,eligible,5,4688,0.4185155597498337
LLM,C1-P1,C1,P1,4104,Family Finance,family finance,384,8,8,landmarks,160,160,0.4166666666666667,0.0,eligible,5,4353,0.4502148427878876
LLM,C1-P1,C1,P1,4108,Care Of The Elderly,care of the elderly,254,8,8,landmarks,160,160,0.6299212598425197,0.0,eligible,5,4166,0.5133295772031645
LLM,C1-P1,C1,P1,4109,Job Benefits,job benefits,301,8,8,landmarks,160,160,0.53156146179402,0.0,eligible,5,4319,0.49577028072379004
LLM,C1-P1,C1,P1,4133,Capital Punishment,capital punishment,567,8,8,landmarks,160,160,0.2821869488536155,0.0,eligible,2,4341,0.4135329263105042
LLM,C1-P1,C1,P1,4148,Trial By Jury,trial by jury,260,8,8,landmarks,160,160,0.6153846153846154,0.0,eligible,6,4321,0.5531072173365443
LLM,C1-P1,C1,P1,4152,Trial By Jury,trial by jury,362,8,8,landmarks,160,160,0.4419889502762431,0.0,eligible,6,4321,0.5400787881002505
LLM,C1-P1,C1,P1,4166,Care Of The Elderly,care of the elderly,258,8,8,landmarks,160,160,0.6201550387596899,0.0,eligible,5,4108,0.5133295772031645
LLM,C1-P1,C1,P1,4168,Music,music,224,8,8,landmarks,160,160,0.7142857142857143,0.0,eligible,2,4312,0.46676391685280627
LLM,C1-P1,C1,P1,4171,Job Benefits,job benefits,384,8,8,landmarks,160,160,0.4166666666666667,0.0,eligible,5,4628,0.43155948049784265
LLM,C1-P1,C1,P1,4177,News Media,news media,217,8,8,landmarks,160,160,0.7373271889400922,0.0,eligible,4,4345,0.5384952329164553
LLM,C1-P1,C1,P1,4312,Music,music,280,8,8,landmarks,160,160,0.5714285714285714,0.0,eligible,2,4168,0.46676391685280627
LLM,C1-P1,C1,P1,4316,Crime,crime,256,8,8,landmarks,160,160,0.625,0.0,eligible,4,4320,0.4625432555151483
LLM,C1-P1,C1,P1,4319,Job Benefits,job benefits,196,8,8,landmarks,160,160,0.8163265306122449,0.0,eligible,5,4628,0.5532688465082155
LLM,C1-P1,C1,P1,4320,Crime,crime,216,8,8,landmarks,160,160,0.7407407407407407,0.0,eligible,4,4336,0.48438890696620907
LLM,C1-P1,C1,P1,4321,Trial By Jury,trial by jury,180,8,8,landmarks,160,160,0.8888888888888888,0.0,eligible,6,4148,0.5531072173365443
LLM,C1-P1,C1,P1,4325,Child Care,child care,273,8,8,landmarks,160,160,0.5860805860805861,0.0,eligible,2,4877,0.25898765098282406
LLM,C1-P1,C1,P1,4327,Trial By Jury,trial by jury,252,8,8,landmarks,160,160,0.6349206349206349,0.0,eligible,6,4321,0.5522862784115193
LLM,C1-P1,C1,P1,4329,Recycling,recycling,197,8,8,landmarks,160,160,0.8121827411167513,0.0,eligible,3,4096,0.5680679612408668
LLM,C1-P1,C1,P1,4330,Drug Testing,drug testing,245,8,8,landmarks,160,160,0.6530612244897959,0.0,eligible,2,4048,0.39830402296101386
LLM,C1-P1,C1,P1,4333,Taxes,taxes,248,8,8,landmarks,160,160,0.6451612903225806,0.0,eligible,2,4372,0.23831999913426638
LLM,C1-P1,C1,P1,4336,Crime,crime,291,8,8,landmarks,160,160,0.5498281786941581,0.0,eligible,4,4340,0.5366496270847942
LLM,C1-P1,C1,P1,4339,Buying A Car,buying a car,222,8,8,landmarks,160,160,0.7207207207207207,0.0,eligible,2,4356,0.3950940393225236
LLM,C1-P1,C1,P1,4340,Crime,crime,262,8,8,landmarks,160,160,0.6106870229007634,0.0,eligible,4,4336,0.5366496270847942
LLM,C1-P1,C1,P1,4341,Capital Punishment,capital punishment,285,8,8,landmarks,160,160,0.5614035087719298,0.0,eligible,2,4133,0.4135329263105042
LLM,C1-P1,C1,P1,4345,News Media,news media,281,8,8,landmarks,160,160,0.5693950177935944,0.0,eligible,4,4611,0.5403388695668052
LLM,C1-P1,C1,P1,4353,Family Finance,family finance,200,8,8,landmarks,160,160,0.8,0.0,eligible,5,4104,0.4502148427878876
LLM,C1-P1,C1,P1,4356,Buying A Car,buying a car,332,8,8,landmarks,160,160,0.4819277108433735,0.0,eligible,2,4339,0.3950940393225236
LLM,C1-P1,C1,P1,4358,Recycling,recycling,150,8,8,landmarks,160,150,1.0,0.0625,eligible,3,4329,0.5255546427882805
LLM,C1-P1,C1,P1,4360,Social Change,social change,228,8,8,landmarks,160,160,0.7017543859649122,0.0,singleton_topic,1,,
LLM,C1-P1,C1,P1,4362,Public Education,public education,198,8,8,landmarks,160,160,0.8080808080808081,0.0,singleton_topic,1,,
LLM,C1-P1,C1,P1,4372,Taxes,taxes,233,8,8,landmarks,160,160,0.6866952789699571,0.0,eligible,2,4333,0.23831999913426638
LLM,C1-P1,C1,P1,4379,Family Finance,family finance,327,8,8,landmarks,160,160,0.4892966360856269,0.0,eligible,5,4353,0.4483134646290876
LLM,C1-P1,C1,P1,4382,Air Pollution,air pollution,197,8,8,landmarks,160,160,0.8121827411167513,0.0,singleton_topic,1,,
LLM,C1-P1,C1,P1,4611,News Media,news media,274,8,8,landmarks,160,160,0.583941605839416,0.0,eligible,4,4345,0.5403388695668052
LLM,C1-P1,C1,P1,4617,Trial By Jury,trial by jury,287,8,8,landmarks,160,160,0.5574912891986062,0.0,eligible,6,4321,0.50609580301333
LLM,C1-P1,C1,P1,4619,Care Of The Elderly,care of the elderly,337,8,8,landmarks,160,160,0.47477744807121663,0.0,eligible,5,4108,0.2987908483561166
LLM,C1-P1,C1,P1,4628,Job Benefits,job benefits,172,8,8,landmarks,160,160,0.9302325581395349,0.0,eligible,5,4319,0.5532688465082155
LLM,C1-P1,C1,P1,4646,Care Of The Elderly,care of the elderly,262,8,8,landmarks,160,160,0.6106870229007634,0.0,eligible,5,4166,0.42551851912807614
LLM,C1-P1,C1,P1,4688,Family Finance,family finance,299,8,8,landmarks,160,160,0.5351170568561873,0.0,eligible,5,4103,0.4185155597498337
LLM,C1-P1,C1,P1,4877,Child Care,child care,378,8,8,landmarks,160,160,0.42328042328042326,0.0,eligible,2,4325,0.25898765098282406
LLM,C2-P1,C2,P1,2095,Weather Climate,weather climate,387,8,8,landmarks,160,160,0.4134366925064599,0.0,singleton_topic,1,,
LLM,C2-P1,C2,P1,2451,Soviet Union,soviet union,585,8,8,landmarks,160,160,0.27350427350427353,0.0,singleton_topic,1,,
LLM,C2-P1,C2,P1,3389,Football,football,459,8,8,landmarks,160,160,0.3485838779956427,0.0,singleton_topic,1,,
LLM,C2-P1,C2,P1,3902,Care Of The Elderly,care of the elderly,577,8,8,landmarks,160,160,0.2772963604852686,0.0,eligible,5,4619,0.3413125863532982
LLM,C2-P1,C2,P1,4036,Trial By Jury,trial by jury,469,8,8,landmarks,160,160,0.3411513859275053,0.0,eligible,6,4148,0.42612758918756255
LLM,C2-P1,C2,P1,4048,Drug Testing,drug testing,624,8,8,landmarks,160,160,0.2564102564102564,0.0,eligible,2,4330,0.34754998729514364
LLM,C2-P1,C2,P1,4060,Job Benefits,job benefits,478,8,8,landmarks,160,160,0.33472803347280333,0.0,eligible,5,4109,0.32680907050750585
LLM,C2-P1,C2,P1,4082,News Media,news media,462,8,8,landmarks,160,160,0.3463203463203463,0.0,eligible,4,4345,0.32001423087878234
LLM,C2-P1,C2,P1,4096,Recycling,recycling,467,8,8,landmarks,160,160,0.3426124197002141,0.0,eligible,3,4358,0.36762855942783734
LLM,C2-P1,C2,P1,4103,Family Finance,family finance,473,8,8,landmarks,160,160,0.3382663847780127,0.0,eligible,5,4688,0.4815470797454544
LLM,C2-P1,C2,P1,4104,Family Finance,family finance,539,8,8,landmarks,160,160,0.29684601113172543,0.0,eligible,5,4379,0.41861883394280364
LLM,C2-P1,C2,P1,4108,Care Of The Elderly,care of the elderly,52,8,8,landmarks,160,52,1.0,0.675,eligible,5,4646,0.41279054129683135
LLM,C2-P1,C2,P1,4109,Job Benefits,job benefits,477,8,8,landmarks,160,160,0.33542976939203356,0.0,eligible,5,4060,0.32680907050750585
LLM,C2-P1,C2,P1,4133,Capital Punishment,capital punishment,548,8,8,landmarks,160,160,0.291970802919708,0.0,eligible,2,4341,0.23126478264723027
LLM,C2-P1,C2,P1,4148,Trial By Jury,trial by jury,534,8,8,landmarks,160,160,0.299625468164794,0.0,eligible,6,4036,0.42612758918756255
LLM,C2-P1,C2,P1,4152,Trial By Jury,trial by jury,459,8,8,landmarks,160,160,0.3485838779956427,0.0,eligible,6,4148,0.4116661239283742
LLM,C2-P1,C2,P1,4166,Care Of The Elderly,care of the elderly,302,8,8,landmarks,160,160,0.5298013245033113,0.0,eligible,5,4619,0.29788886239584067
LLM,C2-P1,C2,P1,4168,Music,music,354,8,8,landmarks,160,160,0.4519774011299435,0.0,eligible,2,4312,0.23025332515493635
